Value,Time,Label,TrackID,ID,Embryo.Id,Treatment,TE.ICM,Identity,SpotID,UniqueID,Mitosis,MtUniqueID,X,Y,Z,TimeM,Cell_number,Stage
0.973615,7,Cavity;ICM,1000000016,1246,120719_p5,Control,ICM,ICM,120719_p5_1246,120719_p51000000016,Parent,120719_p51000000016Parent,108.643,56.3198,31.0515,30,63,32_64
1.26024,7,Cavity;ICM,1000000017,1247,120719_p5,Control,ICM,ICM,120719_p5_1247,120719_p51000000017,Parent,120719_p51000000017Parent,100.432,56.0431,32.6577,30,63,32_64
1.96579,7,Cavity;ICM,1000000018,1248,120719_p5,Control,ICM,ICM,120719_p5_1248,120719_p51000000018,Parent,120719_p51000000018Parent,97.6039,50.5079,40.4139,30,63,32_64
1.84545,7,Deep;ICM,1000000019,1249,120719_p5,Control,ICM,ICM,120719_p5_1249,120719_p51000000019,Parent,120719_p51000000019Parent,85.9327,54.53,26.2431,30,63,32_64
2.17558,7,Cavity;ICM,1000000020,1250,120719_p5,Control,ICM,ICM,120719_p5_1250,120719_p51000000020,Parent,120719_p51000000020Parent,86.13,64.8992,22.4486,30,63,32_64
1.54058,7,Deep;ICM,1000000021,1251,120719_p5,Control,ICM,ICM,120719_p5_1251,120719_p51000000021,Parent,120719_p51000000021Parent,75.416,63.7779,15.8212,30,63,32_64
1.59458,7,Cavity;ICM,1000000022,1252,120719_p5,Control,ICM,ICM,120719_p5_1252,120719_p51000000022,Parent,120719_p51000000022Parent,78.4603,72.9978,30.2506,30,63,32_64
1.26394,7,Cavity;ICM,1000000023,1253,120719_p5,Control,ICM,ICM,120719_p5_1253,120719_p51000000023,Parent,120719_p51000000023Parent,66.283,76.7727,37.954,30,63,32_64
1.16232,7,Deep;ICM,1000000024,1254,120719_p5,Control,ICM,ICM,120719_p5_1254,120719_p51000000024,Parent,120719_p51000000024Parent,62.962,62.708,15.2552,30,63,32_64
1.8268,7,Cavity;ICM,1000000025,1255,120719_p5,Control,ICM,ICM,120719_p5_1255,120719_p51000000025,Parent,120719_p51000000025Parent,86.9105,57.7036,40.8931,30,63,32_64
1.19931,7,Cavity;ICM,1000000026,1256,120719_p5,Control,ICM,ICM,120719_p5_1256,120719_p51000000026,Parent,120719_p51000000026Parent,80.3764,65.7295,46.4282,30,63,32_64
1.76205,7,Deep;ICM,1000000027,1257,120719_p5,Control,ICM,ICM,120719_p5_1257,120719_p51000000027,Parent,120719_p51000000027Parent,72.9947,59.0874,52.2527,30,63,32_64
1.84375,7,Cavity;ICM,1000000028,1258,120719_p5,Control,ICM,ICM,120719_p5_1258,120719_p51000000028,Parent,120719_p51000000028Parent,93.6516,70.7111,7.3222,30,63,32_64
1.25463,7,Cavity;ICM,1000000029,1259,120719_p5,Control,ICM,ICM,120719_p5_1259,120719_p51000000029,Parent,120719_p51000000029Parent,81.5046,80.4511,11.2427,30,63,32_64
1.32626,7,Deep;ICM,1000000030,1260,120719_p5,Control,ICM,ICM,120719_p5_1260,120719_p51000000030,Parent,120719_p51000000030Parent,89.977,62.6852,9.88644,30,63,32_64
0.974152,7,Deep;ICM,1000000031,1261,120719_p5,Control,ICM,ICM,120719_p5_1261,120719_p51000000031,Parent,120719_p51000000031Parent,81.6186,69.3273,2.59113,30,63,32_64
1.85063,7,ICM,1000000032,1262,120719_p5,Control,ICM,ICM,120719_p5_1262,120719_p51000000032,Parent,120719_p51000000032Parent,71.512,79.0138,18.8948,30,63,32_64
0.972453,7,TE_Polar,1000000033,1263,120719_p5,Control,TE,Polar TE,120719_p5_1263,120719_p51000000033,Parent,120719_p51000000033Parent,110.954,51.8917,53.364,30,63,32_64
1.14006,7,Cavity;ICM,1000000034,1264,120719_p5,Control,ICM,ICM,120719_p5_1264,120719_p51000000034,Parent,120719_p51000000034Parent,95.1295,53.5523,54.2444,30,63,32_64
1.01682,7,TE_Mural,1000000035,1265,120719_p5,Control,TE,Mural TE,120719_p5_1265,120719_p51000000035,Parent,120719_p51000000035Parent,123.84,65.176,19.792,30,63,32_64
1.03875,7,TE_Mural,1000000036,1266,120719_p5,Control,TE,Mural TE,120719_p5_1266,120719_p51000000036,Parent,120719_p51000000036Parent,120.25,74.1677,11.2177,30,63,32_64
0.303416,7,TE_Mural,1000000037,1268,120719_p5,Control,TE,Mural TE,120719_p5_1268,120719_p51000000037,Parent,120719_p51000000037Parent,113.885,112.809,6.37593,30,63,32_64
0.682438,7,TE_Mural,1000000038,1269,120719_p5,Control,TE,Mural TE,120719_p5_1269,120719_p51000000038,Parent,120719_p51000000038Parent,97.5564,133.107,30.4705,30,63,32_64
0.736608,7,TE_Mural,1000000039,1270,120719_p5,Control,TE,Mural TE,120719_p5_1270,120719_p51000000039,Parent,120719_p51000000039Parent,64.6225,104.912,23.143,30,63,32_64
0.870794,7,TE_Mural,1000000040,1271,120719_p5,Control,TE,Mural TE,120719_p5_1271,120719_p51000000040,Parent,120719_p51000000040Parent,64.3457,112.763,54.6996,30,63,32_64
1.26117,7,TE_Polar,1000000041,1273,120719_p5,Control,TE,Polar TE,120719_p5_1273,120719_p51000000041,Parent,120719_p51000000041Parent,59.2511,75.6927,10.9344,30,63,32_64
2.14577,7,Deep;ICM,1000000042,1274,120719_p5,Control,ICM,ICM,120719_p5_1274,120719_p51000000042,Parent,120719_p51000000042Parent,77.3501,56.0431,12.1425,30,63,32_64
1.79249,8,TE_Polar,1000000000,1275,120719_p5,Control,TE,Polar TE,120719_p5_1275,120719_p51000000000,Parent,120719_p51000000000Parent,67.1133,55.862,21.3366,35,63,32_64
0.92513,8,TE_Polar,1000000001,1276,120719_p5,Control,TE,Polar TE,120719_p5_1276,120719_p51000000001,Parent,120719_p51000000001Parent,71.9691,54.936,33.8396,35,63,32_64
0.997355,8,Deep;ICM,1000000002,1277,120719_p5,Control,ICM,ICM,120719_p5_1277,120719_p51000000002,Parent,120719_p51000000002Parent,82.3349,46.708,22.1276,35,63,32_64
1.98641,8,Deep;ICM,1000000003,1278,120719_p5,Control,ICM,ICM,120719_p5_1278,120719_p51000000003,Parent,120719_p51000000003Parent,86.2711,51.8917,34.3528,35,63,32_64
1.51956,8,Deep;ICM,1000000004,1279,120719_p5,Control,ICM,ICM,120719_p5_1279,120719_p51000000004,Parent,120719_p51000000004Parent,95.0759,44.6961,38.9741,35,63,32_64
1.85413,8,TE_Polar,1000000005,1280,120719_p5,Control,TE,Polar TE,120719_p5_1280,120719_p51000000005,Parent,120719_p51000000005Parent,83.9954,40.1054,36.4378,35,63,32_64
2.15862,8,TE_Polar,1000000006,1281,120719_p5,Control,TE,Polar TE,120719_p5_1281,120719_p51000000006,Parent,120719_p51000000006Parent,115.364,46.9101,32.2697,35,63,32_64
1.26553,8,Deep;ICM,1000000007,1282,120719_p5,Control,ICM,ICM,120719_p5_1282,120719_p51000000007,Parent,120719_p51000000007Parent,93.1283,49.3205,16.8266,35,63,32_64
2.27342,8,ICM,1000000008,1283,120719_p5,Control,ICM,ICM,120719_p5_1283,120719_p51000000008,Parent,120719_p51000000008Parent,67.9436,65.1817,32.0467,35,63,32_64
2.08454,8,Deep;ICM,1000000009,1284,120719_p5,Control,ICM,ICM,120719_p5_1284,120719_p51000000009,Parent,120719_p51000000009Parent,74.8625,69.0066,26.1747,35,63,32_64
0.87876,8,Cavity;ICM,1000000010,1285,120719_p5,Control,ICM,ICM,120719_p5_1285,120719_p51000000010,Parent,120719_p51000000010Parent,67.3901,80.4834,25.5759,35,63,32_64
1.52253,8,TE_Polar,1000000011,1286,120719_p5,Control,TE,Polar TE,120719_p5_1286,120719_p51000000011,Parent,120719_p51000000011Parent,65.4528,67.8364,46.0913,35,63,32_64
0.868187,8,TE_Polar,1000000012,1287,120719_p5,Control,TE,Polar TE,120719_p5_1287,120719_p51000000012,Parent,120719_p51000000012Parent,66.5598,85.771,46.8858,35,63,32_64
1.80041,8,Cavity;ICM,1000000013,1288,120719_p5,Control,ICM,ICM,120719_p5_1288,120719_p51000000013,Parent,120719_p51000000013Parent,101.681,60.1944,25.0882,35,63,32_64
1.81155,8,TE_Polar,1000000014,1289,120719_p5,Control,TE,Polar TE,120719_p5_1289,120719_p51000000014,Parent,120719_p51000000014Parent,119.12,56.8733,14.8362,35,63,32_64
1.7574,8,Cavity;ICM,1000000015,1290,120719_p5,Control,ICM,ICM,120719_p5_1290,120719_p51000000015,Parent,120719_p51000000015Parent,109.66,63.2387,15.4833,35,63,32_64
1.01054,8,Cavity;ICM,1000000016,1291,120719_p5,Control,ICM,ICM,120719_p5_1291,120719_p51000000016,Parent,120719_p51000000016Parent,115.36,56.5966,31.0052,35,63,32_64
1.30419,8,Cavity;ICM,1000000017,1292,120719_p5,Control,ICM,ICM,120719_p5_1292,120719_p51000000017,Parent,120719_p51000000017Parent,106.484,57.1501,32.6684,35,63,32_64
2.03069,8,Cavity;ICM,1000000018,1293,120719_p5,Control,ICM,ICM,120719_p5_1293,120719_p51000000018,Parent,120719_p51000000018Parent,103.125,49.9544,40.0954,35,63,32_64
1.85353,8,Deep;ICM,1000000019,1294,120719_p5,Control,ICM,ICM,120719_p5_1294,120719_p51000000019,Parent,120719_p51000000019Parent,92.5748,54.8761,25.748,35,63,32_64
2.27747,8,Cavity;ICM,1000000020,1295,120719_p5,Control,ICM,ICM,120719_p5_1295,120719_p51000000020,Parent,120719_p51000000020Parent,93.0533,65.7295,22.1531,35,63,32_64
1.57567,8,Deep;ICM,1000000021,1296,120719_p5,Control,ICM,ICM,120719_p5_1296,120719_p51000000021,Parent,120719_p51000000021Parent,82.3349,65.991,16.0308,35,63,32_64
1.57789,8,Cavity;ICM,1000000022,1297,120719_p5,Control,ICM,ICM,120719_p5_1297,120719_p51000000022,Parent,120719_p51000000022Parent,85.9327,73.4566,30.7271,35,63,32_64
1.15782,8,Cavity;ICM,1000000023,1298,120719_p5,Control,ICM,ICM,120719_p5_1298,120719_p51000000023,Parent,120719_p51000000023Parent,74.0322,78.9448,38.6182,35,63,32_64
1.16883,8,Deep;ICM,1000000024,1299,120719_p5,Control,ICM,ICM,120719_p5_1299,120719_p51000000024,Parent,120719_p51000000024Parent,69.3273,64.6135,15.5552,35,63,32_64
1.7906,8,Cavity;ICM,1000000025,1300,120719_p5,Control,ICM,ICM,120719_p5_1300,120719_p51000000025,Parent,120719_p51000000025Parent,92.6343,57.9804,40.1793,35,63,32_64
1.26085,8,Cavity;ICM,1000000026,1301,120719_p5,Control,ICM,ICM,120719_p5_1301,120719_p51000000026,Parent,120719_p51000000026Parent,88.1201,66.5598,48.2504,35,63,32_64
1.68855,8,Deep;ICM,1000000027,1302,120719_p5,Control,ICM,ICM,120719_p5_1302,120719_p51000000027,Parent,120719_p51000000027Parent,79.9653,60.4712,53.1636,35,63,32_64
2.05003,8,Cavity;ICM,1000000028,1303,120719_p5,Control,ICM,ICM,120719_p5_1303,120719_p51000000028,Parent,120719_p51000000028Parent,100.194,72.0949,7.14041,35,63,32_64
1.61855,8,Cavity;ICM,1000000029,1304,120719_p5,Control,ICM,ICM,120719_p5_1304,120719_p51000000029,Parent,120719_p51000000029Parent,88.9209,83.1651,9.87225,35,63,32_64
1.41899,8,Deep;ICM,1000000030,1305,120719_p5,Control,ICM,ICM,120719_p5_1305,120719_p51000000030,Parent,120719_p51000000030Parent,96.8068,63.7922,10.0326,35,63,32_64
1.16973,8,Deep;ICM,1000000031,1306,120719_p5,Control,ICM,ICM,120719_p5_1306,120719_p51000000031,Parent,120719_p51000000031Parent,88.4974,71.8181,3.90602,35,63,32_64
1.72986,8,ICM,1000000032,1307,120719_p5,Control,ICM,ICM,120719_p5_1307,120719_p51000000032,Parent,120719_p51000000032Parent,78.9439,80.6743,18.501,35,63,32_64
0.979253,8,TE_Polar,1000000033,1308,120719_p5,Control,TE,Polar TE,120719_p5_1308,120719_p51000000033,Parent,120719_p51000000033Parent,118.039,51.8917,52.4347,35,63,32_64
1.13692,8,Cavity;ICM,1000000034,1309,120719_p5,Control,ICM,ICM,120719_p5_1309,120719_p51000000034,Parent,120719_p51000000034Parent,101.282,54.3825,54.3831,35,63,32_64
1.02714,8,TE_Mural,1000000035,1310,120719_p5,Control,TE,Mural TE,120719_p5_1310,120719_p51000000035,Parent,120719_p51000000035Parent,130.484,65.176,19.5549,35,63,32_64
1.07074,8,TE_Mural,1000000036,1311,120719_p5,Control,TE,Mural TE,120719_p5_1311,120719_p51000000036,Parent,120719_p51000000036Parent,127.169,74.7504,10.6422,35,63,32_64
0.319437,8,TE_Mural,1000000037,1313,120719_p5,Control,TE,Mural TE,120719_p5_1313,120719_p51000000037,Parent,120719_p51000000037Parent,120.804,115.309,6.9733,35,63,32_64
0.691643,8,TE_Mural,1000000038,1314,120719_p5,Control,TE,Mural TE,120719_p5_1314,120719_p51000000038,Parent,120719_p51000000038Parent,106.689,133.442,29.2089,35,63,32_64
0.72796,8,TE_Mural,1000000039,1315,120719_p5,Control,TE,Mural TE,120719_p5_1315,120719_p51000000039,Parent,120719_p51000000039Parent,71.8181,105.938,23.8972,35,63,32_64
0.943918,8,TE_Mural,1000000040,1316,120719_p5,Control,TE,Mural TE,120719_p5_1316,120719_p51000000040,Parent,120719_p51000000040Parent,73.4787,115.69,55.7393,35,63,32_64
1.16595,8,TE_Polar,1000000041,1318,120719_p5,Control,TE,Polar TE,120719_p5_1318,120719_p51000000041,Parent,120719_p51000000041Parent,65.5366,78.1835,11.7685,35,63,32_64
2.10574,8,Deep;ICM,1000000042,1319,120719_p5,Control,ICM,ICM,120719_p5_1319,120719_p51000000042,Parent,120719_p51000000042Parent,83.7074,57.7036,12.5,35,63,32_64
1.98487,9,TE_Polar,1000000000,1320,120719_p5,Control,TE,Polar TE,120719_p5_1320,120719_p51000000000,Parent,120719_p51000000000Parent,68.7738,56.6361,20.6876,40,63,32_64
0.802009,9,TE_Polar,1000000001,1321,120719_p5,Control,TE,Polar TE,120719_p5_1321,120719_p51000000001,Parent,120719_p51000000001Parent,73.5585,55.4896,33.0629,40,63,32_64
0.97402,9,Deep;ICM,1000000002,1322,120719_p5,Control,ICM,ICM,120719_p5_1322,120719_p51000000002,Parent,120719_p51000000002Parent,83.4419,48.0793,21.2797,40,63,32_64
1.96642,9,Deep;ICM,1000000003,1323,120719_p5,Control,ICM,ICM,120719_p5_1323,120719_p51000000003,Parent,120719_p51000000003Parent,87.8547,52.1685,33.8218,40,63,32_64
1.50722,9,Deep;ICM,1000000004,1324,120719_p5,Control,ICM,ICM,120719_p5_1324,120719_p51000000004,Parent,120719_p51000000004Parent,95.1919,44.4193,38.94,40,63,32_64
1.70842,9,TE_Polar,1000000005,1325,120719_p5,Control,TE,Polar TE,120719_p5_1325,120719_p51000000005,Parent,120719_p51000000005Parent,84.671,39.9912,35.6594,40,63,32_64
1.90539,9,TE_Polar,1000000006,1326,120719_p5,Control,TE,Polar TE,120719_p5_1326,120719_p51000000006,Parent,120719_p51000000006Parent,115.435,45.8031,31.3539,40,63,32_64
1.51184,9,Deep;ICM,1000000007,1327,120719_p5,Control,ICM,ICM,120719_p5_1327,120719_p51000000007,Parent,120719_p51000000007Parent,94.2354,49.6512,16.6127,40,63,32_64
2.00028,9,ICM,1000000008,1328,120719_p5,Control,ICM,ICM,120719_p5_1328,120719_p51000000008,Parent,120719_p51000000008Parent,69.0506,66.3182,30.8244,40,63,32_64
1.87697,9,Deep;ICM,1000000009,1329,120719_p5,Control,ICM,ICM,120719_p5_1329,120719_p51000000009,Parent,120719_p51000000009Parent,76.7998,70.3364,25.6104,40,63,32_64
0.897133,9,Cavity;ICM,1000000010,1330,120719_p5,Control,ICM,ICM,120719_p5_1330,120719_p51000000010,Parent,120719_p51000000010Parent,70.1576,81.8421,26.3761,40,63,32_64
1.56279,9,TE_Polar,1000000011,1331,120719_p5,Control,TE,Polar TE,120719_p5_1331,120719_p51000000011,Parent,120719_p51000000011Parent,67.6668,69.089,45.159,40,63,32_64
0.907928,9,TE_Polar,1000000012,1332,120719_p5,Control,TE,Polar TE,120719_p5_1332,120719_p51000000012,Parent,120719_p51000000012Parent,69.6041,86.6937,46.9357,40,63,32_64
1.98479,9,Cavity;ICM,1000000013,1333,120719_p5,Control,ICM,ICM,120719_p5_1333,120719_p51000000013,Parent,120719_p51000000013Parent,103.822,59.6409,24.8745,40,63,32_64
1.68187,9,TE_Polar,1000000014,1334,120719_p5,Control,TE,Polar TE,120719_p5_1334,120719_p51000000014,Parent,120719_p51000000014Parent,120.779,55.4896,14.9064,40,63,32_64
1.80312,9,Cavity;ICM,1000000015,1335,120719_p5,Control,ICM,ICM,120719_p5_1335,120719_p51000000015,Parent,120719_p51000000015Parent,112.104,62.6852,14.8914,40,63,32_64
0.980891,9,Cavity;ICM,1000000016,1336,120719_p5,Control,ICM,ICM,120719_p5_1336,120719_p51000000016,Parent,120719_p51000000016Parent,117.521,54.936,31.4518,40,63,32_64
1.23899,9,Cavity;ICM,1000000017,1337,120719_p5,Control,ICM,ICM,120719_p5_1337,120719_p51000000017,Parent,120719_p51000000017Parent,108.715,56.3198,32.6109,40,63,32_64
2.13063,9,Cavity;ICM,1000000018,1338,120719_p5,Control,ICM,ICM,120719_p5_1338,120719_p51000000018,Parent,120719_p51000000018Parent,104.67,49.4009,39.7761,40,63,32_64
1.77953,9,Deep;ICM,1000000019,1339,120719_p5,Control,ICM,ICM,120719_p5_1339,120719_p51000000019,Parent,120719_p51000000019Parent,94.5121,55.5277,25.4153,40,63,32_64
2.33716,9,Cavity;ICM,1000000020,1340,120719_p5,Control,ICM,ICM,120719_p5_1340,120719_p51000000020,Parent,120719_p51000000020Parent,95.3891,65.7295,21.7172,40,63,32_64
1.57374,9,Deep;ICM,1000000021,1341,120719_p5,Control,ICM,ICM,120719_p5_1341,120719_p51000000021,Parent,120719_p51000000021Parent,84.2722,67.2844,16.2344,40,63,32_64
1.76336,9,Cavity;ICM,1000000022,1342,120719_p5,Control,ICM,ICM,120719_p5_1342,120719_p51000000022,Parent,120719_p51000000022Parent,88.977,73.8753,30.2019,40,63,32_64
1.10859,9,Cavity;ICM,1000000023,1343,120719_p5,Control,ICM,ICM,120719_p5_1343,120719_p51000000023,Parent,120719_p51000000023Parent,76.2462,79.3163,39.6549,40,63,32_64
1.19655,9,Deep;ICM,1000000024,1344,120719_p5,Control,ICM,ICM,120719_p5_1344,120719_p51000000024,Parent,120719_p51000000024Parent,72.3717,65.8588,14.8541,40,63,32_64
1.82492,9,Cavity;ICM,1000000025,1345,120719_p5,Control,ICM,ICM,120719_p5_1345,120719_p51000000025,Parent,120719_p51000000025Parent,94.3538,57.9804,40.8539,40,63,32_64
1.33415,9,Cavity;ICM,1000000026,1346,120719_p5,Control,ICM,ICM,120719_p5_1346,120719_p51000000026,Parent,120719_p51000000026Parent,90.0335,66.283,47.7208,40,63,32_64
1.84294,9,Deep;ICM,1000000027,1347,120719_p5,Control,ICM,ICM,120719_p5_1347,120719_p51000000027,Parent,120719_p51000000027Parent,82.3685,60.1944,52.3207,40,63,32_64
1.62992,9,Cavity;ICM,1000000028,1348,120719_p5,Control,ICM,ICM,120719_p5_1348,120719_p51000000028,Parent,120719_p51000000028Parent,102.697,72.0949,7.17279,40,63,32_64
1.57958,9,Cavity;ICM,1000000029,1349,120719_p5,Control,ICM,ICM,120719_p5_1349,120719_p51000000029,Parent,120719_p51000000029Parent,91.1632,82.0581,9.18887,40,63,32_64
1.63267,9,Deep;ICM,1000000030,1350,120719_p5,Control,ICM,ICM,120719_p5_1350,120719_p51000000030,Parent,120719_p51000000030Parent,98.7993,64.3457,10.0689,40,63,32_64
1.37415,9,Deep;ICM,1000000031,1351,120719_p5,Control,ICM,ICM,120719_p5_1351,120719_p51000000031,Parent,120719_p51000000031Parent,90.8335,71.8181,2.52388,40,63,32_64
1.75542,9,ICM,1000000032,1352,120719_p5,Control,ICM,ICM,120719_p5_1352,120719_p51000000032,Parent,120719_p51000000032Parent,81.6837,81.5046,19.2876,40,63,32_64
1.02024,9,TE_Polar,1000000033,1353,120719_p5,Control,TE,Polar TE,120719_p5_1353,120719_p51000000033,Parent,120719_p51000000033Parent,118.791,50.5079,52.858,40,63,32_64
1.13463,9,Cavity;ICM,1000000034,1354,120719_p5,Control,ICM,ICM,120719_p5_1354,120719_p51000000034,Parent,120719_p51000000034Parent,102.662,53.5523,53.959,40,63,32_64
1.05722,9,TE_Mural,1000000035,1355,120719_p5,Control,TE,Mural TE,120719_p5_1355,120719_p51000000035,Parent,120719_p51000000035Parent,133.455,63.2387,20.8268,40,63,32_64
1.14872,9,TE_Mural,1000000036,1356,120719_p5,Control,TE,Mural TE,120719_p5_1356,120719_p51000000036,Parent,120719_p51000000036Parent,131.449,73.7554,11.186,40,63,32_64
0.302943,9,TE_Mural,1000000037,1358,120719_p5,Control,TE,Mural TE,120719_p5_1358,120719_p51000000037,Parent,120719_p51000000037Parent,125.786,114.578,7.86318,40,63,32_64
0.720798,9,TE_Mural,1000000038,1359,120719_p5,Control,TE,Mural TE,120719_p5_1359,120719_p51000000038,Parent,120719_p51000000038Parent,112.501,133.017,31.6222,40,63,32_64
0.689829,9,TE_Mural,1000000039,1360,120719_p5,Control,TE,Mural TE,120719_p5_1360,120719_p51000000039,Parent,120719_p51000000039Parent,76.2462,107.387,24.8947,40,63,32_64
0.990764,9,TE_Mural,1000000040,1361,120719_p5,Control,TE,Mural TE,120719_p5_1361,120719_p51000000040,Parent,120719_p51000000040Parent,77.63,116.199,56.0915,40,63,32_64
1.28437,9,TE_Polar,1000000041,1363,120719_p5,Control,TE,Polar TE,120719_p5_1363,120719_p51000000041,Parent,120719_p51000000041Parent,68.1622,80.1208,13.1012,40,63,32_64
2.06012,9,Deep;ICM,1000000042,1364,120719_p5,Control,ICM,ICM,120719_p5_1364,120719_p51000000042,Parent,120719_p51000000042Parent,85.1713,58.2571,11.9104,40,63,32_64
1.97661,10,TE_Polar,1000000000,1365,120719_p5,Control,TE,Polar TE,120719_p5_1365,120719_p51000000000,Parent,120719_p51000000000Parent,70.4344,55.9988,21.6441,45,63,32_64
0.789823,10,TE_Polar,1000000001,1366,120719_p5,Control,TE,Polar TE,120719_p5_1366,120719_p51000000001,Parent,120719_p51000000001Parent,74.0772,54.936,33.9526,45,63,32_64
1.09915,10,Deep;ICM,1000000002,1367,120719_p5,Control,ICM,ICM,120719_p5_1367,120719_p51000000002,Parent,120719_p51000000002Parent,85.1024,48.5375,22.3549,45,63,32_64
2.02766,10,Deep;ICM,1000000003,1368,120719_p5,Control,ICM,ICM,120719_p5_1368,120719_p51000000003,Parent,120719_p51000000003Parent,89.2962,53.2755,34.4263,45,63,32_64
1.60413,10,Deep;ICM,1000000004,1369,120719_p5,Control,ICM,ICM,120719_p5_1369,120719_p51000000004,Parent,120719_p51000000004Parent,97.2815,46.3566,40.6406,45,63,32_64
1.80131,10,TE_Polar,1000000005,1370,120719_p5,Control,TE,Polar TE,120719_p5_1370,120719_p51000000005,Parent,120719_p51000000005Parent,86.945,41.375,37.0544,45,63,32_64
1.98323,10,TE_Polar,1000000006,1371,120719_p5,Control,TE,Polar TE,120719_p5_1371,120719_p51000000006,Parent,120719_p51000000006Parent,117.35,48.0171,33.2307,45,63,32_64
1.55012,10,Deep;ICM,1000000007,1372,120719_p5,Control,ICM,ICM,120719_p5_1372,120719_p51000000007,Parent,120719_p51000000007Parent,96.6869,50.2312,17.4057,45,63,32_64
2.04788,10,ICM,1000000008,1373,120719_p5,Control,ICM,ICM,120719_p5_1373,120719_p51000000008,Parent,120719_p51000000008Parent,69.8809,66.4121,30.2894,45,63,32_64
1.86532,10,Deep;ICM,1000000009,1374,120719_p5,Control,ICM,ICM,120719_p5_1374,120719_p51000000009,Parent,120719_p51000000009Parent,78.4603,69.6195,24.8687,45,63,32_64
0.886229,10,Cavity;ICM,1000000010,1375,120719_p5,Control,ICM,ICM,120719_p5_1375,120719_p51000000010,Parent,120719_p51000000010Parent,72.0949,83.0718,25.5787,45,63,32_64
1.54237,10,TE_Polar,1000000011,1376,120719_p5,Control,TE,Polar TE,120719_p5_1376,120719_p51000000011,Parent,120719_p51000000011Parent,68.7738,69.8673,44.8622,45,63,32_64
